,code,name,market,sector,date,start_price,closing_price,high_price,low_price,MA25,volume
3823,9369,キユーソー流通システム,東証１,倉庫・運輸,2020年5月09日,"1,662","1,706","1,708","1,662",8.71,29
3824,9375,近鉄エクスプレス,東証１,倉庫・運輸,2020年5月09日,"1,521","1,525","1,528","1,493",0.01,236
3827,9380,東海運,東証１,倉庫・運輸,2020年5月09日,256,252,256,250,2.07,3
3828,9381,エーアイテイー,東証１,倉庫・運輸,2020年5月09日,742,739,742,721,3.14,9
3829,9384,内外トランスライン,東証１,倉庫・運輸,2020年5月09日,"1,106","1,104","1,106","1,095",-1.96,10
3830,9385,ショーエイコーポレーション,東証１,化学,2020年5月09日,737,734,737,725,7.47,7
3831,9386,日本コンセプト,東証１,倉庫・運輸,2020年5月09日,"1,441","1,446","1,446","1,415",2.63,11
3833,9401,東京放送ホールディングス,東証１,情報・通信業,2020年5月09日,"1,675","1,664","1,676","1,649",4.88,743
3835,9404,日本テレビホールディングス,東証１,情報・通信業,2020年5月09日,"1,179","1,188","1,189","1,163",0.24,784
3836,9405,朝日放送グループホールディングス,東証１,情報・通信業,2020年5月09日,694,704,704,694,3,9
3839,9409,テレビ朝日ホールディングス,東証１,情報・通信業,2020年5月09日,"1,603","1,610","1,610","1,578",1.89,215
3840,9412,スカパーＪＳＡＴホールディングス,東証１,情報・通信業,2020年5月09日,411,410,412,405,4.59,344
3841,9413,テレビ東京ホールディングス,東証１,情報・通信業,2020年5月09日,"2,416","2,450","2,452","2,397",5.42,58
3842,9414,日本ＢＳ放送,東証１,情報・通信業,2020年5月09日,"1,007","1,029","1,029","1,004",3.1,13
3843,9416,ビジョン,東証１,情報・通信業,2020年5月09日,770,789,796,751,9.75,684
3844,9417,スマートバリュー,東証１,情報・通信業,2020年5月09日,860,833,860,825,-1.34,35
3845,9418,ＵＳＥＮ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,東証１,情報・通信業,2020年5月09日,"1,427","1,438","1,446","1,401",8.91,770
3846,9419,ワイヤレスゲート,東証１,情報・通信業,2020年5月09日,610,578,612,575,15.06,190
3848,9422,コネクシオ,東証１,情報・通信業,2020年5月09日,"1,509","1,542","1,576","1,509",10.59,179
3850,9424,日本通信,東証１,情報・通信業,2020年5月09日,151,156,156,150,-2.11,641
3852,9428,クロップス,東証１,情報・通信業,2020年5月09日,600,642,643,600,29.01,23
3853,9432,日本電信電話,東証１,情報・通信業,2020年5月09日,"2,450.0","2,447.5","2,460.0","2,422.5",-3.6,11550
3854,9433,ＫＤＤＩ,東証１,情報・通信業,2020年5月09日,"3,173.0","3,175.0","3,175.0","3,111.0",0.79,21471
3855,9434,ソフトバンク,東証１,情報・通信業,2020年5月09日,"1,465.5","1,455.5","1,472.0","1,443.5",4.22,8499
3856,9435,光通信,東証１,情報・通信業,2020年5月09日,"21,370","22,180","22,200","21,240",11.66,3056
3858,9437,ＮＴＴドコモ,東証１,情報・通信業,2020年5月09日,"3,133.0","3,135.0","3,168.0","3,104.0",-3.73,12337
3859,9438,エムティーアイ,東証１,情報・通信業,2020年5月09日,584,581,586,572,3.62,31
3865,9449,ＧＭＯインターネット,東証１,情報・通信業,2020年5月09日,"2,337","2,363","2,382","2,326",8.09,1190
3866,9450,ファイバーゲート,東証１,情報・通信業,2020年5月09日,"1,329","1,355","1,356","1,306",14.66,245
3867,9466,アイドママーケティングコミュニケーション,東証１,情報・通信業,2020年5月09日,435,439,444,427,7.18,56
3869,9468,ＫＡＤＯＫＡＷＡ,東証１,情報・通信業,2020年5月09日,"1,620","1,649","1,654","1,604",8.07,740
3870,9470,学研ホールディングス,東証１,情報・通信業,2020年5月09日,"1,748","1,716","1,755","1,702",-1.31,123
3872,9474,ゼンリン,東証１,情報・通信業,2020年5月09日,"1,197","1,245","1,250","1,196",16.11,455
3873,9475,昭文社ホールディングス,東証１,情報・通信業,2020年5月09日,385,387,387,379,2.4,2
3876,9479,インプレスホールディングス,東証１,情報・通信業,2020年5月09日,160,160,160,157,14.03,21
3877,9501,東京電力ホールディングス,東証１,電気・ガス,2020年5月09日,342,359,359,341,-2.15,2775
3878,9502,中部電力,東証１,電気・ガス,2020年5月09日,"1,432.5","1,454.0","1,473.0","1,428.5",-2.59,2988
3879,9503,関西電力,東証１,電気・ガス,2020年5月09日,"1,046.0","1,053.5","1,066.0","1,041.0",-7.22,3096
3880,9504,中国電力,東証１,電気・ガス,2020年5月09日,"1,443","1,456","1,461","1,438",-1.88,1327
3881,9505,北陸電力,東証１,電気・ガス,2020年5月09日,684,710,711,678,-2.06,507
3882,9506,東北電力,東証１,電気・ガス,2020年5月09日,"1,006","1,024","1,026","1,005",-0.12,1393
3883,9507,四国電力,東証１,電気・ガス,2020年5月09日,778,799,799,773,-2.61,572
3884,9508,九州電力,東証１,電気・ガス,2020年5月09日,836,868,868,832,-0.61,1357
3885,9509,北海道電力,東証１,電気・ガス,2020年5月09日,401,413,415,398,-3.41,548
3886,9511,沖縄電力,東証１,電気・ガス,2020年5月09日,"2,009","2,026","2,040","2,006",5.66,439
3887,9513,Ｊパワー,東証１,電気・ガス,2020年5月09日,"1,979","1,977","1,997","1,966",-6.37,1355
3888,9514,エフオン,東証１,電気・ガス,2020年5月09日,520,517,522,506,10.43,26
3889,9517,イーレックス,東証１,電気・ガス,2020年5月09日,"1,593","1,568","1,612","1,545",16.05,1305
3890,9519,レノバ,東証１,電気・ガス,2020年5月09日,888,903,949,888,-9.68,2431
3891,9531,東京ガス,東証１,電気・ガス,2020年5月09日,"2,514.0","2,491.5","2,558.5","2,478.0",-2.31,4369
3892,9532,大阪ガス,東証１,電気・ガス,2020年5月09日,"2,088","2,061","2,108","2,047",0.36,2740
3893,9533,東邦ガス,東証１,電気・ガス,2020年5月09日,"5,720","5,670","5,780","5,630",6.43,1328
3894,9534,北海道ガス,東証１,電気・ガス,2020年5月09日,"1,575","1,575","1,575","1,544",3.34,32
3895,9535,広島ガス,東証１,電気・ガス,2020年5月09日,350,355,357,350,1.67,9
3896,9536,西部ガス,東証１,電気・ガス,2020年5月09日,"2,682","2,718","2,723","2,679",4.22,114
3899,9543,静岡ガス,東証１,電気・ガス,2020年5月09日,957,957,960,939,1.48,67
3900,9551,メタウォーター,東証１,電気・ガス,2020年5月09日,"4,380","4,335","4,385","4,285",7.4,151
3901,9600,アイネット,東証１,情報・通信業,2020年5月09日,"1,580","1,570","1,580","1,550",9.69,54
3902,9601,松竹,東証１,情報・通信業,2020年5月09日,"12,020","12,340","12,340","11,850",6.65,389
3903,9602,東宝,東証１,情報・通信業,2020年5月09日,"3,500","3,565","3,565","3,475",5.13,1280
3904,9603,エイチ・アイ・エス,東証１,サービス業,2020年5月09日,"1,397","1,477","1,480","1,389",12.65,3151
3905,9605,東映,東証１,情報・通信業,2020年5月09日,"13,510","13,880","13,950","13,500",3.37,384
3907,9612,ラックランド,東証１,サービス業,2020年5月09日,"1,920","1,919","1,929","1,886",15.28,42
3908,9613,ＮＴＴデータ,東証１,情報・通信業,2020年5月09日,"1,114","1,131","1,131","1,102",8.36,5327
3909,9616,共立メンテナンス,東証１,サービス業,2020年5月09日,"2,701","2,878","2,884","2,678",21.76,2344
3910,9619,イチネンホールディングス,東証１,サービス業,2020年5月09日,"1,124","1,145","1,146","1,115",5.71,61
3911,9621,建設技術研究所,東証１,サービス業,2020年5月09日,"1,765","1,751","1,787","1,727",4.57,61
3912,9622,スペース,東証１,サービス業,2020年5月09日,"1,000",998,"1,010",990,-1.88,20
3913,9624,長大,東証１,サービス業,2020年5月09日,855,856,857,836,7.09,29
3915,9627,アインホールディングス,東証１,小売業,2020年5月09日,"6,060","6,160","6,180","6,000",1.41,643
3916,9628,燦ホールディングス,東証１,サービス業,2020年5月09日,"1,205","1,271","1,271","1,205",2.49,19
3917,9629,ピー・シー・エー,東証１,情報・通信業,2020年5月09日,"3,785","3,740","3,795","3,665",16.5,221
3919,9632,スバル興業,東証１,サービス業,2020年5月09日,"7,790","7,850","7,850","7,720",1.14,19
3920,9633,東京テアトル,東証１,サービス業,2020年5月09日,"1,178","1,192","1,193","1,176",3.36,16
3928,9644,タナベ経営,東証１,サービス業,2020年5月09日,"1,217","1,220","1,220","1,204",0.76,4
3932,9658,ビジネスブレイン太田昭和,東証１,情報・通信業,2020年5月09日,"2,750","2,772","2,778","2,732",2.27,16
3934,9663,ナガワ,東証１,サービス業,2020年5月09日,"7,390","7,530","7,600","7,390",8.55,57
3936,9671,よみうりランド,東証１,サービス業,2020年5月09日,"3,250","3,340","3,385","3,250",2.18,51
3937,9672,東京都競馬,東証１,サービス業,2020年5月09日,"3,590","3,715","3,735","3,565",17.89,603
3938,9675,常磐興産,東証１,サービス業,2020年5月09日,"1,314","1,344","1,344","1,314",3.89,10
3939,9678,カナモト,東証１,サービス業,2020年5月09日,"2,096","2,141","2,146","2,075",3.32,322
3941,9681,東京ドーム,東証１,サービス業,2020年5月09日,790,803,810,783,9.5,305
3942,9682,ＤＴＳ,東証１,情報・通信業,2020年5月09日,"2,128","2,153","2,164","2,097",11.54,577
3943,9684,スクウェア・エニックス・ホールディングス,東証１,情報・通信業,2020年5月09日,"4,605","4,545","4,620","4,490",-4.96,3990
3948,9692,シーイーシー,東証１,情報・通信業,2020年5月09日,"1,694","1,670","1,695","1,658",12.78,181
3951,9697,カプコン,東証１,情報・通信業,2020年5月09日,"3,455","3,385","3,465","3,335",0.37,3503
3953,9699,西尾レントオール,東証１,サービス業,2020年5月09日,"2,206","2,261","2,276","2,194",5.7,379
3955,9702,アイ・エス・ビー,東証１,情報・通信業,2020年5月09日,"1,661","1,670","1,690","1,620",8.95,111
3956,9704,アゴーラ・ホスピタリティー・グループ,東証１,サービス業,2020年5月09日,20,21,21,20,-0.19,15
3957,9706,日本空港ビルデング,東証１,不動産業,2020年5月09日,"3,840","3,945","3,980","3,795",-3.25,1700
3962,9715,トランス・コスモス,東証１,サービス業,2020年5月09日,"2,211","2,182","2,226","2,169",11.02,151
3963,9716,乃村工藝社,東証１,サービス業,2020年5月09日,822,836,840,809,6.31,352
3964,9717,ジャステック,東証１,情報・通信業,2020年5月09日,"1,150","1,158","1,158","1,132",10.21,21
3965,9719,ＳＣＳＫ,東証１,情報・通信業,2020年5月09日,"4,950","4,930","4,955","4,865",-2.91,2062
3967,9722,藤田観光,東証１,サービス業,2020年5月09日,"1,750","1,793","1,796","1,750",7.94,173
3969,9726,ＫＮＴ－ＣＴホールディングス,東証１,サービス業,2020年5月09日,920,939,939,902,17.09,179
3970,9728,日本管財,東証１,サービス業,2020年5月09日,"1,830","1,848","1,860","1,830",3.29,110
3971,9729,トーカイ,東証１,サービス業,2020年5月09日,"2,829","2,816","2,840","2,756",-0.12,70
3972,9731,白洋舎,東証１,サービス業,2020年5月09日,"2,734","2,755","2,779","2,730",4.29,8
3975,9735,セコム,東証１,サービス業,2020年5月09日,"9,039","9,029","9,087","8,860",0.49,6959
3976,9739,日本システムウエア,東証１,情報・通信業,2020年5月09日,"2,088","2,129","2,137","2,080",14.5,68
3977,9740,セントラル警備保障,東証１,サービス業,2020年5月09日,"4,345","4,330","4,365","4,220",8.98,140
3978,9742,アイネス,東証１,情報・通信業,2020年5月09日,"1,490","1,485","1,490","1,445",11.91,166
3979,9743,丹青社,東証１,サービス業,2020年5月09日,678,694,697,665,2.84,260
3980,9744,メイテック,東証１,サービス業,2020年5月09日,"4,700","4,730","4,730","4,660",10.44,484
3981,9746,ＴＫＣ,東証１,情報・通信業,2020年5月09日,"5,150","5,120","5,160","5,060",5.46,186
3982,9749,富士ソフト,東証１,情報・通信業,2020年5月09日,"3,900","3,900","3,920","3,870",7.24,406
3984,9755,応用地質,東証１,サービス業,2020年5月09日,"1,269","1,287","1,290","1,256",4.56,46
3985,9757,船井総研ホールディングス,東証１,サービス業,2020年5月09日,"2,323","2,345","2,349","2,290",10.84,226
3987,9759,ＮＳＤ,東証１,情報・通信業,2020年5月09日,"1,590","1,593","1,603","1,572",8.83,211
3988,9760,進学会ホールディングス,東証１,サービス業,2020年5月09日,528,528,528,520,2.49,3
3990,9763,丸紅建材リース,東証１,卸売業,2020年5月09日,"1,428","1,423","1,440","1,423",2.49,2
3991,9765,オオバ,東証１,サービス業,2020年5月09日,630,645,645,623,20.79,40
3992,9766,コナミホールディングス,東証１,情報・通信業,2020年5月09日,"3,415","3,435","3,455","3,350",5.22,3252
3994,9768,いであ,東証１,サービス業,2020年5月09日,"1,593","1,561","1,593","1,500",8.44,125
3995,9769,学究社,東証１,サービス業,2020年5月09日,"1,076","1,103","1,107","1,076",0.27,19
4000,9783,ベネッセホールディングス,東証１,サービス業,2020年5月09日,"3,095","3,110","3,115","3,060",6.6,1197
4001,9787,イオンディライト,東証１,サービス業,2020年5月09日,"3,060","3,125","3,155","3,045",1.01,193
4002,9788,ナック,東証１,サービス業,2020年5月09日,855,872,872,847,6.92,23
4003,9790,福井コンピュータホールディングス,東証１,情報・通信業,2020年5月09日,"2,853","2,891","2,952","2,853",16.1,174
4005,9792,ニチイ学館,東証１,サービス業,2020年5月09日,"1,124","1,155","1,157","1,118",9.11,228
4006,9793,ダイセキ,東証１,サービス業,2020年5月09日,"2,402","2,455","2,457","2,380",10.64,401
4007,9795,ステップ,東証１,サービス業,2020年5月09日,"1,391","1,396","1,396","1,370",2.12,8
4010,9810,日鉄物産,東証１,卸売業,2020年5月09日,"3,155","3,305","3,310","3,155",-0.41,173
4016,9824,泉州電業,東証１,卸売業,2020年5月09日,"2,468","2,510","2,520","2,432",4.5,11
4018,9828,元気寿司,東証１,小売業,2020年5月09日,"2,300","2,414","2,414","2,300",9.29,172
4020,9830,トラスコ中山,東証１,卸売業,2020年5月09日,"2,322","2,365","2,390","2,322",4.24,412
4021,9831,ヤマダ電機,東証１,小売業,2020年5月09日,499,520,524,492,4.96,6149
4022,9832,オートバックスセブン,東証１,卸売業,2020年5月09日,"1,267","1,303","1,307","1,261",4.06,246
4024,9837,モリト,東証１,卸売業,2020年5月09日,669,674,674,658,1.78,8
4025,9842,アークランドサカモト,東証１,小売業,2020年5月09日,"1,080","1,067","1,084","1,045",8.88,134
4026,9843,ニトリホールディングス,東証１,小売業,2020年5月09日,"16,845","16,795","16,890","16,590",5.8,4860
4030,9850,グルメ杵屋,東証１,小売業,2020年5月09日,897,928,928,895,5.5,28
4033,9854,愛眼,東証１,小売業,2020年5月09日,209,210,210,206,1.25,2
4034,9856,ケーユーホールディングス,東証１,小売業,2020年5月09日,780,772,783,764,-2.89,4
4036,9861,吉野家ホールディングス,東証１,小売業,2020年5月09日,"2,199","2,276","2,283","2,192",5.71,1127
4038,9869,加藤産業,東証１,卸売業,2020年5月09日,"3,635","3,645","3,695","3,615",4.99,207
4039,9872,北恵,東証１,卸売業,2020年5月09日,850,856,856,842,4.55,5
4043,9880,イノテック,東証１,卸売業,2020年5月09日,939,927,940,916,7.42,27
4044,9882,イエローハット,東証１,卸売業,2020年5月09日,"1,457","1,491","1,494","1,449",3.57,73
4046,9887,松屋フーズホールディングス,東証１,小売業,2020年5月09日,"3,760","3,810","3,815","3,735",1.75,192
4048,9889,ＪＢＣＣホールディングス,東証１,情報・通信業,2020年5月09日,"2,003","2,028","2,053","1,992",12.92,402
4051,9896,ＪＫホールディングス,東証１,卸売業,2020年5月09日,728,728,734,708,1.61,31
4052,9900,サガミホールディングス,東証１,小売業,2020年5月09日,"1,259","1,279","1,286","1,257",6.04,90
4053,9902,日伝,東証１,卸売業,2020年5月09日,"2,016","2,049","2,057","1,981",2.22,25
4061,9919,関西スーパーマーケット,東証１,小売業,2020年5月09日,"1,076","1,062","1,084","1,048",1.77,25
4063,9928,ミロク情報サービス,東証１,情報・通信業,2020年5月09日,"2,680","2,681","2,702","2,607",6.23,200
